sample_id,smiles,y_true,y_pred,in_druglike_scope,residual,absolute_error
AQSOL_01978,CC(=O)[O-].COc1ccc2cc(C3N(C)c4cc(S(C)(=O)=O)ccc4[NH+]3C)oc2c1,0.21257447,-3.1345022,False,-3.3470767,3.3470767
AQSOL_03186,[Al+3].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Ti+4],-0.111289404,-3.3543756,False,-3.243086,3.243086
AQSOL_00801,[As],-2.5735793,-5.7956047,False,-3.2220254,3.2220254
AQSOL_09381,CC(CCNCCNCCC(C)CC(C)(C)C)CC(C)(C)C,-2.24,-5.436715,True,-3.196715,3.196715
AQSOL_03637,[Bi+3].[O-2].[O-2].[O-2].[O-2].[V],-8.510435,-5.3752823,False,3.1351528,3.1351528
AQSOL_09139,COc1ccc2cc(CCC(C)=O)ccc2c1,-1.46,-4.579089,True,-3.1190891,3.1190891
AQSOL_00143,[Mg+2],-2.4020693,-5.5186586,False,-3.1165893,3.1165893
AQSOL_01581,O=[Si]([O-])O.O=[Si]([O-])O.O=[Si]([O-])[O-].O=[Si]([O-])[O-].[Mg+2].[Mg+2].[Mg+2],-6.5789404,-3.4886286,False,3.0903118,3.0903118
AQSOL_01513,[Fe+3].[K+].[O-2].[O-2],-5.103602,-2.028577,False,3.0750248,3.0750248
AQSOL_08084,CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,-8.76,-5.6853924,True,3.0746078,3.0746078
AQSOL_03054,COc1ccc(C(=O)c2ccccc2O)c(O)c1,-7.2738843,-4.2247767,True,3.0491076,3.0491076
AQSOL_00120,CO[C@H]1C[C@H](OC2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(C=C[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)[C@@H](O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)C1O[C@H]1C[C@H](OC)[C@@H](O)[C@H](C)O1,-7.5558815,-4.5275326,True,3.028349,3.028349
AQSOL_01676,Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl,-7.425089,-4.4058876,True,3.0192013,3.0192013
AQSOL_00767,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,-3.3144763,-6.2516093,True,-2.937133,2.937133
AQSOL_00563,NC(=O)N=NC(N)=O,-3.5462434,-0.61094975,True,2.9352937,2.9352937
AQSOL_03331,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0.25671875,-2.6028986,True,-2.8596172,2.8596172
AQSOL_03373,Cc1ccccc1NC(=O)CC(=O)CN=Nc1ccc(S(=O)(=O)[O-])cc1[N+](=O)[O-].Cc1ccccc1NC(=O)CC(=O)CN=Nc1ccc(S(=O)(=O)[O-])cc1[N+](=O)[O-].[Ca+2],-7.739804,-4.9116197,False,2.8281841,2.8281841
AQSOL_01335,COc1ccccc1N/N=C1\C(=O)C=Cc2ccccc21,-8.926017,-6.1188498,True,2.807167,2.807167
AQSOL_02903,O=P([O-])([O-])[O-].[Li+].[Li+].[Li+],-2.590926,0.12216759,False,2.7130935,2.7130935
