sample_id,smiles,y_true,y_pred,in_druglike_scope,residual,absolute_error
AQSOL_01978,CC(=O)[O-].COc1ccc2cc(C3N(C)c4cc(S(C)(=O)=O)ccc4[NH+]3C)oc2c1,0.21257447,-3.516095243791739,False,-3.7286697108546893,3.7286697108546893
AQSOL_03601,Fc1ccc(Cc2ccc(F)cc2)cc1,-6.912156,-3.225985836585363,True,3.686170268456141,3.686170268456141
AQSOL_02651,O=C(Nc1cc(S(=O)(=O)[O-])cc2c1C(=O)/C(=N/Nc1ccc3c(CNc4nc(F)nc(F)c4Cl)cccc3c1S(=O)(=O)[O-])C(S(=O)(=O)[O-])=C2)c1ccccc1.[Li+].[Na+].[Na+],-0.89008653,-4.536575519664524,False,-3.6464889880254248,3.6464889880254248
AQSOL_01277,COc1ccc(N2CCN(c3ccc(-n4cn[nH]c4=O)cc3)CC2)cc1,-6.4889092,-2.857086469680071,True,3.6318227748572824,3.6318227748572824
AQSOL_01718,CC(CC(=O)[O-])CC(C)(C)C.[K+],0.48516238,-3.129646407365799,False,-3.614808784723282,3.614808784723282
AQSOL_00120,CO[C@H]1C[C@H](OC2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(C=C[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)[C@@H](O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)C1O[C@H]1C[C@H](OC)[C@@H](O)[C@H](C)O1,-7.5558815,-3.961817499713766,True,3.594064000530375,3.594064000530375
AQSOL_04192,O=S(=O)(O)OCCOc1ccc(Cl)cc1Cl,-0.0601,-3.59031285656823,True,-3.5302128562165627,3.5302128562165627
AQSOL_03645,CC(C)(C)c1ccc(OC(=O)c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C2C(=O)Oc3ccc(C(C)(C)C)cc32)c1,-8.848513,-5.356604576930404,True,3.491908072605729,3.491908072605729
AQSOL_06091,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC,-4.0055,-0.5144267949710289,True,3.491073044811686,3.491073044811686
AQSOL_06284,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,-8.5758,-5.097933752213915,True,3.477866189802686,3.477866189802686
