sample_id,smiles,y_true,y_pred,in_druglike_scope,residual,absolute_error
AQSOL_07561,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,-0.94,-4.8137755,True,-3.8737755,3.8737755
AQSOL_03881,Nc1ccc2cc3ccc(N)cc3nc2c1,0.3783,-3.4855852,True,-3.8638852,3.8638852
AQSOL_01548,CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,-6.4172025,-2.5982652,True,3.8189373,3.8189373
AQSOL_06486,CCN(Cc1ccc(Cl)nc1)/C(=C/[N+](=O)[O-])NC,0.4918,-3.3264832,True,-3.8182833,3.8182833
AQSOL_01335,COc1ccccc1N/N=C1\C(=O)C=Cc2ccccc21,-8.926017,-5.323559,True,3.602458,3.602458
AQSOL_00715,CC(=O)[O-].CCN(CCO)c1ccc(N=Nc2sc3cc(OC)ccc3[n+]2C)cc1,-0.22627269,-3.825243,False,-3.5989704,3.5989704
AQSOL_01356,O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12.[Na+].[Na+],-0.8400176,-4.2869363,False,-3.4469187,3.4469187
AQSOL_01777,CC(C)CC1CC(C)(O)CCO1,2.1376817,-1.202396,True,-3.3400779,3.3400779
AQSOL_08084,CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,-8.76,-5.4841557,True,3.2758446,3.2758446
AQSOL_00778,C1CC(N2CCOCC2)CCN1,-2.9027228,0.3648367,True,3.2675595,3.2675595
AQSOL_03280,CN(C)[P+](CC1CCCCC1)(N(C)C)N(C)C.F[B-](F)(F)F,-1.5071435,-4.772061,False,-3.2649174,3.2649174
AQSOL_01685,CCN(CC)c1ccc2cc(-c3nc4cc(S(N)(=O)=O)ccc4o3)c(=O)oc2c1,-7.8310986,-4.570702,True,3.2603965,3.2603965
AQSOL_01969,CN(CCC#N)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1.O=S(=O)([O-])[O-],-0.77417207,-3.9488053,False,-3.1746333,3.1746333
AQSOL_00716,CCCC1C[C@@](C)(OC(C)=O)CCO1.CCCC1C[C@](C)(OC(C)=O)CCO1,-2.2047231,-5.366851,False,-3.1621277,3.1621277
AQSOL_09875,Clc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-12.95,-9.790656,True,3.1593437,3.1593437
AQSOL_02203,CC(=O)[O-].CCN(CC)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1,-0.96041876,-4.053426,False,-3.093007,3.093007
AQSOL_08512,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,-3.39,-6.4794393,False,-3.0894392,3.0894392
AQSOL_03199,COC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],0.50634426,-2.4588542,False,-2.9651985,2.9651985
AQSOL_03373,Cc1ccccc1NC(=O)CC(=O)CN=Nc1ccc(S(=O)(=O)[O-])cc1[N+](=O)[O-].Cc1ccccc1NC(=O)CC(=O)CN=Nc1ccc(S(=O)(=O)[O-])cc1[N+](=O)[O-].[Ca+2],-7.739804,-4.7763443,False,2.9634595,2.9634595
AQSOL_00457,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1,-1.0209587,-3.9669914,False,-2.9460328,2.9460328
AQSOL_01775,O=S(=O)([O-])c1cccc2c(N=Nc3ccc(N=Nc4ccc(Nc5ccccc5)c5c(S(=O)(=O)[O-])cccc45)c4ccccc34)cccc12.[Na+].[Na+],-1.4631186,-4.397678,False,-2.9345593,2.9345593
AQSOL_09417,CC(C)CCOC(=O)C1CN2CCC1CC2C(O)c1ccnc2ccccc12,-1.41,-4.286518,True,-2.8765182,2.8765182
AQSOL_09444,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,-2.64,-5.497366,True,-2.8573658,2.8573658
AQSOL_09139,COc1ccc2cc(CCC(C)=O)ccc2c1,-1.46,-4.3118906,True,-2.8518906,2.8518906
AQSOL_03310,CCN(CC)c1ccc(/C=C(\C#N)C(=O)OCCC[N+](C)(C)CCOC(=O)/C(C#N)=C/c2ccc(N(CC)CC)cc2)cc1.[Cl-],-0.8036189,-3.634046,False,-2.8304272,2.8304272
AQSOL_05126,CCN(CC)c1nc(NC(C)C)nc(OC)n1,-4.889,-2.0731788,True,2.8158212,2.8158212
AQSOL_00943,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,-4.154196,-1.3556482,True,2.7985477,2.7985477
AQSOL_07053,CN(C)c1nc(N(C)C)nc(N(C)C)n1,-3.3638,-0.56781197,True,2.795988,2.795988
AQSOL_09537,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,-0.43,-3.2160382,True,-2.7860382,2.7860382
AQSOL_09441,COc1c2occc2c(CN)c2ccc(=O)oc12,-0.9,-3.6825166,True,-2.7825165,2.7825165
AQSOL_03380,CC(C)(C)N(Sc1nc2ccccc2s1)Sc1nc2ccccc2s1,-8.362938,-5.598401,True,2.7645369,2.7645369
AQSOL_04679,O=c1ccc2nc3ccc(O)cc3oc-2c1,-1.0277,-3.7785106,True,-2.7508106,2.7508106
