sample_id,smiles,y_true,y_pred,in_druglike_scope,residual,absolute_error
AQSOL_01733,CN(CCC#N)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1.O=P([O-])(O)O,-0.9304018,-4.6931396,False,-3.7627378,3.7627378
AQSOL_03464,Cc1ccc(N/N=C2\C(=O)C=Cc3ccccc32)c([N+](=O)[O-])c1,-7.9690614,-4.232148,True,3.7369132,3.7369132
AQSOL_03020,CCN(CC)c1ccc([C+](c2ccccc2)c2ccc(N(CC)CC)cc2)cc1.O=S(=O)([O-])O,-2.0572884,-5.773917,False,-3.7166288,3.7166288
AQSOL_01599,CCCCCCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O,-6.905874,-3.2357142,True,3.6701596,3.6701596
AQSOL_09875,Clc1c(Cl)c(Cl)c(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-12.95,-9.359744,True,3.5902557,3.5902557
AQSOL_02204,CCN(CC)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1.O=P([O-])(O)O,-1.0004896,-4.56556,False,-3.5650702,3.5650702
AQSOL_04373,O=S(=O)(O)c1ccc2c(S(=O)(=O)O)cccc2c1,0.5402,-2.8947136,True,-3.4349136,3.4349136
AQSOL_03199,COC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Cl-],0.50634426,-2.909203,False,-3.4155474,3.4155474
AQSOL_02541,CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OC)c2cc1C.[Cl-],-1.3909847,-4.799818,False,-3.4088335,3.4088335
AQSOL_03463,O=C1C=Cc2ccccc2/C1=N/Nc1ccc([N+](=O)[O-])cc1Cl,-7.9969983,-4.595083,True,3.401915,3.401915
AQSOL_03145,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],0.072909646,-3.3246477,False,-3.3975573,3.3975573
AQSOL_01777,CC(C)CC1CC(C)(O)CCO1,2.1376817,-1.2515032,True,-3.389185,3.389185
AQSOL_01645,CC1=C(C#N)C(=O)N(C)C(=O)/C1=N/Nc1ccc(Cl)c(Cl)c1,-6.9257836,-3.574183,True,3.3516006,3.3516006
AQSOL_03569,COc1ccc(N/N=C2\C(=O)C=Cc3ccccc32)c([N+](=O)[O-])c1,-7.9911027,-4.6723948,True,3.318708,3.318708
AQSOL_00815,Nc1nc(N)nc(N)n1.O=c1[nH]c(=O)[nH]c(=O)[nH]1,-4.9755135,-1.6850809,False,3.2904325,3.2904325
AQSOL_01775,O=S(=O)([O-])c1cccc2c(N=Nc3ccc(N=Nc4ccc(Nc5ccccc5)c5c(S(=O)(=O)[O-])cccc45)c4ccccc34)cccc12.[Na+].[Na+],-1.4631186,-4.75253,False,-3.2894115,3.2894115
AQSOL_02395,CCOC(=O)c1ccccc1-c1c2ccc(N(CC)CC)cc2[o+]c2cc(N(CC)CC)ccc12.[Cl-],-1.2801898,-4.56018,False,-3.2799904,3.2799904
AQSOL_08084,CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,-8.76,-5.489361,True,3.2706394,3.2706394
AQSOL_02071,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O.c1ccc(C2=NCCN2)cc1.c1ccc(C2=NCCN2)cc1,-1.9594675,-5.2031283,False,-3.243661,3.243661
AQSOL_00003,CC(c1ccccc1)c1cc(C(=O)[O-])c(O)c(C(C)c2ccccc2)c1.CC(c1ccccc1)c1cc(C(=O)[O-])c(O)c(C(C)c2ccccc2)c1.[Zn+2],-3.9244092,-7.1570573,False,-3.2326481,3.2326481
AQSOL_03417,CCN1C(=O)C(C#N)=C(C)/C(=N/Nc2ccccc2[N+](=O)[O-])C1=O,-6.815976,-3.6143036,True,3.2016726,3.2016726
AQSOL_07561,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,-0.94,-4.1266294,True,-3.1866293,3.1866293
AQSOL_03731,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,-0.9482,-4.1266294,True,-3.1784294,3.1784294
AQSOL_04422,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,-7.3387,-4.166768,True,3.1719317,3.1719317
