sample_id,smiles,y_true,y_pred,in_druglike_scope,residual,absolute_error
AQSOL_00162,[Ba+2].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2],-8.74486,-4.21366976774815,False,4.5311899276864205,4.5311899276864205
AQSOL_03556,C[Si](C)(C)O[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,-9.407174,-4.987601456257524,True,4.419572654155074,4.419572654155074
AQSOL_01335,COc1ccccc1N/N=C1\C(=O)C=Cc2ccccc21,-8.926017,-4.560673614245501,True,4.365343193310651,4.365343193310651
AQSOL_02199,CCCCC1=NC(=O)C2(CCCC2)N1.CCCCC1=NC2(CCCC2)C(=O)N1.Cl.Cl,-1.019614,-5.180172409384081,False,-4.160558428137133,4.160558428137133
AQSOL_05061,Nc1ccc(N)c2c1C(=O)c1c(N)ccc(N)c1C2=O,-6.9515,-2.8259306910239563,True,4.125569247940888,4.125569247940888
AQSOL_01910,O.O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[La+3],0.3652266,-3.7577847586447994,False,-4.123011355238656,4.123011355238656
AQSOL_03342,O=P([O-])([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Al+3],-5.6688423,-1.656395266584776,False,4.012447049089052,4.012447049089052
AQSOL_01838,O=[N+]([O-])[O-].[Li+],1.1700974,-2.8341734149389795,False,-4.004270766013198,4.004270766013198
AQSOL_03655,ClCc1ccc(-c2ccc(CCl)cc2)cc1,-10.098913,-6.231141978670181,True,3.867771214078842,3.867771214078842
AQSOL_01978,CC(=O)[O-].COc1ccc2cc(C3N(C)c4cc(S(C)(=O)=O)ccc4[NH+]3C)oc2c1,0.21257447,-3.5949102540085582,False,-3.8074847210715084,3.8074847210715084
AQSOL_02983,CC(C)CCCCCN(CCCCCC(C)C)CCCCCC(C)C,-4.0572476,-7.730130628631961,True,-3.672882989929568,3.672882989929568
AQSOL_01346,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,-4.8251166,-1.1735992653144676,True,3.651517369054429,3.651517369054429
AQSOL_03427,O=[PH]([O-])O.O=[PH]([O-])O.O=[PH]([O-])O.[Al+3],-4.770881,-1.1377240706355716,False,3.6331571053593015,3.6331571053593015
AQSOL_01514,O.[K].[Li].[Ti],-5.0489116,-1.4484513043177247,False,3.600460267184961,3.600460267184961
AQSOL_03054,COc1ccc(C(=O)c2ccccc2O)c(O)c1,-7.2738843,-3.6793082538070703,True,3.594576042610166,3.594576042610166
AQSOL_00910,F[B-](F)(F)F.F[B-](F)(F)F.F[N+]12CC[N+](CCl)(CC1)CC2,-0.3038119,-3.865958680949636,False,-3.5621467731813863,3.5621467731813863
AQSOL_01415,CC(=O)[CH-]C(C)=O.[C-]#[O+].[Rh].c1ccc(P(c2ccccc2)c2ccccc2)cc1,-7.3120337,-3.7786067744958047,False,3.5334268787634726,3.5334268787634726
AQSOL_00003,CC(c1ccccc1)c1cc(C(=O)[O-])c(O)c(C(C)c2ccccc2)c1.CC(c1ccccc1)c1cc(C(=O)[O-])c(O)c(C(C)c2ccccc2)c1.[Zn+2],-3.9244092,-7.421237607334351,False,-3.496828456257081,3.496828456257081
AQSOL_01121,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Bi+3],-4.5597625,-1.0677599696866358,False,3.4920025081881203,3.4920025081881203
AQSOL_03318,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,-3.3549685,-6.835341627440147,True,-3.4803730796191017,3.4803730796191017
AQSOL_01110,CC/C(C)=N/O[Si](C)(O/N=C(\C)CC)O/N=C(\C)CC,-0.479234,-3.935804835885461,True,-3.4565708259043055,3.4565708259043055
AQSOL_03373,Cc1ccccc1NC(=O)CC(=O)CN=Nc1ccc(S(=O)(=O)[O-])cc1[N+](=O)[O-].Cc1ccccc1NC(=O)CC(=O)CN=Nc1ccc(S(=O)(=O)[O-])cc1[N+](=O)[O-].[Ca+2],-7.739804,-4.3053855596504835,False,3.434418231395659,3.434418231395659
AQSOL_00801,[As],-2.5735793,-5.993865300218264,False,-3.4202859888474144,3.4202859888474144
AQSOL_03020,CCN(CC)c1ccc([C+](c2ccccc2)c2ccc(N(CC)CC)cc2)cc1.O=S(=O)([O-])O,-2.0572884,-5.4470887856800205,False,-3.3898003774006016,3.3898003774006016
AQSOL_03592,[Sn],-7.472431,-4.090104566126441,False,3.382326616734887,3.382326616734887
AQSOL_03073,CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Ba+2],-0.9052889,-4.274876879606433,False,-3.369588004503436,3.369588004503436
AQSOL_03637,[Bi+3].[O-2].[O-2].[O-2].[O-2].[V],-8.510435,-5.1592794900238514,False,3.3511556143462657,3.3511556143462657
AQSOL_04281,CC[C@@]12CCCN3CC[C@]4(c5cccc(OC)c5N(C(C)=O)[C@@H]4CC1)[C@H]32,-1.3269,-4.62592593111144,True,-3.299025925770864,3.299025925770864
AQSOL_01513,[Fe+3].[K+].[O-2].[O-2],-5.103602,-1.8445470968385538,False,3.259054835687081,3.259054835687081
AQSOL_01969,CN(CCC#N)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1.O=S(=O)([O-])[O-],-0.77417207,-4.001391029902271,False,-3.227218962260059,3.227218962260059
AQSOL_01481,B12B3B4B1C234,-4.742403,-1.5473646333168467,True,3.195038397078661,3.195038397078661
AQSOL_03169,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)C.COS(=O)(=O)[O-],-0.011381165,-3.2062246156272005,False,-3.1948434505027246,3.1948434505027246
AQSOL_02531,CC(O)C(=O)O.CCN(CC)CCCNc1nc(NCCCN(CC)CC)nc(Nc2ccc3c(O)c(N=Nc4ccc5[nH]c(=O)[nH]c5c4)c(S(=O)(=O)O)cc3c2)n1,-0.6404341,-3.8249579371511935,False,-3.184523850828409,3.184523850828409
AQSOL_01996,CCOc1ccc(C)cc1N=Nc1ccc(N=Nc2cccc(S(=O)(=O)[O-])c2)c2ccccc12.[Na+],-1.8471355,-5.028227780080504,False,-3.1810922362572622,3.1810922362572622
