sample_id,y_true,gine_seed_1,gine_seed_2,gine_seed_3,gine_prediction,gine_seed_standard_deviation,xgboost_y_true,xgboost_prediction,nearest_train_similarity,nearest_train_sample_id,smiles,in_druglike_scope,molecular_weight,scaffold,scaffold_status,similarity_bin,molecular_weight_bin,druglike_status,gine_absolute_error,xgboost_absolute_error,gine_error_advantage,better_model
AQSOL_01673,-7.751246929168701,-0.6953847408294678,-1.100125789642334,-0.7560384273529053,-0.8505163192749023,0.21828509613588637,-7.751247,-1.1694684,0.4067796610169492,AQSOL_03401,N=C(N)N.O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)O)cc1.[Cl-].[H+],False,563.958,O=C1C(N=Nc2ccccc2)C=NN1c1ccccc1,seen_cyclic_scaffold,0.30-0.50,400-600,outside_drug_like_scope,6.900730609893799,6.581778529168702,-0.3189520807250972,XGBoost
AQSOL_00636,-5.098222255706787,-11.44102668762207,-11.679206848144531,-10.200860977172852,-11.10703150431315,0.7937513561625722,-5.0982223,-7.522871,0.4,AQSOL_01538,[O-2].[O-2].[O-2].[O-2].[O-2].[Pb+2].[Ti+4].[Zr+4],False,426.286,,acyclic,0.30-0.50,400-600,outside_drug_like_scope,6.008809248606363,2.424648744293213,-3.58416050431315,XGBoost
AQSOL_03373,-7.739803791046143,-1.123780608177185,-1.9207638502120967,-3.436403751373291,-2.160316069920858,1.1747746167189284,-7.739804,-4.9116197,0.5362318840579711,AQSOL_03503,Cc1ccccc1NC(=O)CC(=O)CN=Nc1ccc(S(=O)(=O)[O-])cc1[N+](=O)[O-].Cc1ccccc1NC(=O)CC(=O)CN=Nc1ccc(S(=O)(=O)[O-])cc1[N+](=O)[O-].[Ca+2],False,878.868,O=C(CN=Nc1ccccc1)CC(=O)Nc1ccccc1.O=C(CN=Nc1ccccc1)CC(=O)Nc1ccccc1,unseen_cyclic_scaffold,0.50-0.70,>=600,outside_drug_like_scope,5.579487721125284,2.8281840910461424,-2.751303630079142,XGBoost
AQSOL_01624,-6.830456733703613,-1.279758095741272,-2.337000846862793,-0.469524621963501,-1.362094521522522,0.9364567944645664,-6.8304567,-1.1849127,0.75,AQSOL_03458,CCCCC(=O)OCC(CO)(CO)COCC(CO)(CO)CO,True,338.397,,acyclic,0.70-0.85,200-400,drug_like,5.468362212181091,5.645544033703613,0.17718182152252204,GINE
AQSOL_03062,-1.5849835872650146,-6.461614608764648,-9.443243980407717,-5.079710960388184,-6.994856516520183,2.230104325662875,-1.5849836,-2.1940384,0.8571428571428571,AQSOL_05458,O=S(=O)(O)O.[Ag+].[Ag+],False,313.815,,acyclic,>=0.85,200-400,outside_drug_like_scope,5.409872929255168,0.6090548127349855,-4.800818116520182,XGBoost
AQSOL_00872,-4.524775981903076,-10.163299560546877,-8.463809967041016,-10.518263816833496,-9.715124448140463,1.0981078516098326,-4.524776,-6.170301,0.36363636363636365,AQSOL_01163,O=C1c2ccccc2C(=O)c2c1ccc1[nH]c(-c3cc(Cl)c(-c4nc5c6c(ccc5[nH]4)C(=O)c4ccccc4C6=O)cc3Cl)nc21,True,639.454,O=C1c2ccccc2C(=O)c2c1ccc1[nH]c(-c3ccc(-c4nc5c6c(ccc5[nH]4)C(=O)c4ccccc4C6=O)cc3)nc21,unseen_cyclic_scaffold,0.30-0.50,>=600,drug_like,5.190348466237387,1.645525018096924,-3.5448234481404626,XGBoost
AQSOL_00296,-0.4755079448223114,-5.890018463134766,-6.003625869750977,-4.995965480804443,-5.6298699378967285,0.5519083313835857,-0.47550794,-7.1369066,0.14285714285714285,AQSOL_01923,[Re],False,186.207,,acyclic,<0.30,<200,outside_drug_like_scope,5.154361993074417,6.661398655177688,1.5070366621032711,GINE
AQSOL_00408,-4.502101421356201,0.6623787879943848,0.2537708282470703,0.7761151790618896,0.5640882651011149,0.27469378474041434,-4.5021014,-2.171096,0.5217391304347826,AQSOL_02127,CCCC=O.Nc1ccccc1,False,165.236,c1ccccc1,seen_cyclic_scaffold,0.50-0.70,<200,outside_drug_like_scope,5.066189686457316,2.3310054213562013,-2.735184265101115,XGBoost
AQSOL_01859,-3.199631690979004,2.091481924057007,2.109630823135376,1.269739866256714,1.8236175378163655,0.479757961813762,-3.1996317,0.38818455,0.3333333333333333,AQSOL_00427,[Cl-].[Cl-].[Cl-].[Cr+3],False,158.355,,acyclic,0.30-0.50,<200,outside_drug_like_scope,5.023249228795369,3.587816240979004,-1.4354329878163652,XGBoost
AQSOL_08345,-2.970000028610229,-8.079609870910645,-7.624521255493164,-8.00882625579834,-7.904319127400716,0.244883067779477,-2.97,-7.445053,0.5142857142857142,AQSOL_05643,c1ccc2cc3c(cc4c5c(cccc53)CC4)cc2c1,True,254.332,c1ccc2cc3c(cc4c5c(cccc53)CC4)cc2c1,unseen_cyclic_scaffold,0.50-0.70,200-400,drug_like,4.934319098790487,4.47505297138977,-0.45926612740071704,XGBoost
AQSOL_00786,-0.0310204159468412,5.5595903396606445,4.244680404663086,4.854960441589356,4.886410395304362,0.6580188895315453,-0.031020416,0.18187833,1.0,AQSOL_04033,C1CNCCNCCNCCN1,True,172.276,C1CNCCNCCNCCN1,unseen_cyclic_scaffold,>=0.85,<200,drug_like,4.9174308112512035,0.21289874594684122,-4.704532065304362,XGBoost
AQSOL_01872,-0.5687670707702637,4.459507942199707,4.630154609680176,3.929976224899292,4.339879592259725,0.3650967669133951,-0.5687671,-0.8171172,0.6666666666666666,AQSOL_02274,[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[NH4+].[NH4+].[NH4+].[Rh+3],False,369.741,,acyclic,0.50-0.70,200-400,outside_drug_like_scope,4.908646663029988,0.24835012922973632,-4.660296533800252,XGBoost
AQSOL_01619,-6.670868873596191,-1.3786520957946775,-2.51013731956482,-1.8651487827301023,-1.9179793993632,0.5675896479349472,-6.670869,-2.5205688,1.0,AQSOL_03389,CC(C)(CO)CO.CCCCCCC(=O)O,False,234.336,,acyclic,>=0.85,200-400,outside_drug_like_scope,4.752889474232991,4.150300073596192,-0.6025894006367993,XGBoost
AQSOL_01415,-7.312033653259277,-1.8294806480407717,-3.3742170333862305,-3.277261257171631,-2.826986312866211,0.865224403929105,-7.3120337,-6.340494,0.48148148148148145,AQSOL_03349,CC(=O)[CH-]C(C)=O.[C-]#[O+].[Rh].c1ccc(P(c2ccccc2)c2ccccc2)cc1,False,492.317,c1ccc(P(c2ccccc2)c2ccccc2)cc1,seen_cyclic_scaffold,0.30-0.50,400-600,outside_drug_like_scope,4.485047340393066,0.9715396532592777,-3.5135076871337887,XGBoost
AQSOL_02055,-1.113943338394165,-5.030921936035156,-5.7227783203125,-5.997986793518066,-5.583895683288574,0.4982668961456801,-1.1139433,-5.634032,0.5,AQSOL_01153,[Sr],False,87.62,,acyclic,0.50-0.70,<200,outside_drug_like_scope,4.469952344894409,4.520088661605835,0.050136316711426154,GINE
AQSOL_03168,-1.0232212543487549,-5.930760383605957,-5.267638206481934,-5.082015037536621,-5.426804542541504,0.4461979465658266,-1.0232213,-6.710862,0.2909090909090909,AQSOL_05283,CC(=O)O.CCN=C1C=CC(=C(c2ccc(NCC)c(C)c2)c2ccc(NCC)c(C)c2)C=C1C,False,473.661,N=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,seen_cyclic_scaffold,<0.30,400-600,outside_drug_like_scope,4.403583288192749,5.687640745651245,1.2840574574584958,GINE
AQSOL_03624,-7.52800989151001,-3.7943623065948486,-2.461252212524414,-3.138665676116944,-3.131426731745402,0.66658452762184,-7.52801,-4.01184,0.24528301886792453,AQSOL_07806,CNC(=O)/C(C#N)=c1\[nH]c(=C2C(=O)NC(=O)NC2=O)c2ccccc12,True,337.295,C=c1[nH]c(=C2C(=O)NC(=O)NC2=O)c2ccccc12,unseen_cyclic_scaffold,<0.30,200-400,drug_like,4.396583159764608,3.5161698915100095,-0.8804132682545989,XGBoost
AQSOL_03402,-4.99999475479126,-9.55118465423584,-8.374176025390625,-9.98423671722412,-9.30319913228353,0.8331845366845858,-4.9999948,-3.707796,0.2,AQSOL_02023,O=[Ti]=O,False,79.865,,acyclic,<0.30,<200,outside_drug_like_scope,4.3032043774922695,1.2921987547912597,-3.01100562270101,XGBoost
AQSOL_03626,-7.564993858337402,-4.154946327209473,-2.455064535140991,-3.282681703567505,-3.2975641886393228,0.8500386126658733,-7.564994,-3.5923972,0.375,AQSOL_08803,O=C1NC(=O)C(=c2[nH]c(=C3C(=O)NC(=O)NC3=O)c3ccccc23)C(=O)N1,True,367.277,O=C1NC(=O)C(=c2[nH]c(=C3C(=O)NC(=O)NC3=O)c3ccccc23)C(=O)N1,unseen_cyclic_scaffold,0.30-0.50,200-400,drug_like,4.26742966969808,3.972596658337402,-0.29483301136067785,XGBoost
AQSOL_03053,-6.929173946380615,-1.567976951599121,-5.014020919799805,-1.5056506395339966,-2.6958828369776406,2.0078083251562444,-6.929174,-7.002529,0.2,AQSOL_03270,[Ta],False,180.948,,acyclic,<0.30,<200,outside_drug_like_scope,4.233291109402975,0.07335505361938477,-4.15993605578359,XGBoost
AQSOL_08084,-8.760000228881836,-4.907885551452637,-4.429060935974121,-4.412699222564697,-4.583215236663818,0.2812917282737369,-8.76,-5.6853924,0.40298507462686567,AQSOL_07316,CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,True,399.575,C1=CC2=CCC3C4CCCC4CCC3C2CC1,unseen_cyclic_scaffold,0.30-0.50,200-400,drug_like,4.176784992218018,3.0746078288818364,-1.1021771633361812,XGBoost
AQSOL_03619,-7.325679302215576,-3.2008931636810303,-1.875732421875,-4.52329158782959,-3.19997239112854,1.3237798231481364,-7.3256793,-4.9594316,0.2,AQSOL_05468,O=[Pb]=O,False,239.198,,acyclic,<0.30,200-400,outside_drug_like_scope,4.125706911087036,2.366247702215576,-1.7594592088714602,XGBoost
AQSOL_00080,-4.034756660461426,-0.1144087314605712,-0.6282527446746826,0.7241299152374268,-0.0061771869659423455,0.6826567696328131,-4.0347567,-2.467441,0.5555555555555556,AQSOL_00725,C=O.ClCC1CO1.Oc1ccccc1,False,216.664,C1CO1.c1ccccc1,seen_cyclic_scaffold,0.50-0.70,200-400,outside_drug_like_scope,4.028579473495483,1.5673156604614258,-2.4612638130340576,XGBoost
AQSOL_03655,-10.098913192749023,-6.161880493164063,-5.767726421356201,-6.355278968811035,-6.094961961110433,0.29943791752937,-10.098913,-6.3303328,0.5789473684210527,AQSOL_06613,ClCc1ccc(-c2ccc(CCl)cc2)cc1,True,251.156,c1ccc(-c2ccccc2)cc1,seen_cyclic_scaffold,0.50-0.70,200-400,drug_like,4.003951231638591,3.7685803927490236,-0.23537083888956722,XGBoost
AQSOL_02244,-1.2699010372161863,-5.0536394119262695,-5.196723937988281,-5.426633834838867,-5.22566572825114,0.1881739362895135,-1.269901,-2.2905715,0.6666666666666666,AQSOL_01344,[Al+3].[F-].[K+],False,85.078,,acyclic,0.50-0.70,<200,outside_drug_like_scope,3.955764691034953,1.0206704627838137,-2.935094228251139,XGBoost
AQSOL_02967,-3.5808417797088623,-7.960515975952148,-6.591546535491943,-7.46705436706543,-7.339705626169841,0.6933127783217692,-3.5808418,-5.3857384,0.3333333333333333,AQSOL_03551,[S-2].[S-2].[Sn+4],False,182.845,,acyclic,0.30-0.50,<200,outside_drug_like_scope,3.7588638464609785,1.8048966202911378,-1.9539672261698406,XGBoost
AQSOL_04669,-9.446399688720703,-6.091655731201172,-5.352680683135986,-6.054963111877441,-5.833099842071533,0.41645949776954627,-9.4464,-7.215947,1.0,AQSOL_06564,CCCCCCCCCCCCCCC,True,212.421,,acyclic,>=0.85,200-400,drug_like,3.61329984664917,2.2304526887207032,-1.3828471579284667,XGBoost
AQSOL_03637,-8.510435104370117,-5.2047319412231445,-4.64615535736084,-4.912558555603027,-4.921148618062337,0.2793873509835614,-8.510435,-5.3752823,0.6666666666666666,AQSOL_01205,[Bi+3].[O-2].[O-2].[O-2].[O-2].[V],False,323.92,,acyclic,0.50-0.70,200-400,outside_drug_like_scope,3.5892864863077802,3.135152804370117,-0.45413368193766335,XGBoost
AQSOL_00384,0.5776236057281494,-2.846776247024536,-3.1513967514038086,-2.930281400680542,-2.976151466369629,0.1574054005325467,0.5776236,-1.43018,0.35294117647058826,AQSOL_02563,C=C[Si](C)(OC)OC,True,132.235,,acyclic,0.30-0.50,<200,drug_like,3.5537750720977783,2.0078036057281494,-1.545971466369629,XGBoost
AQSOL_01392,-2.503579616546631,1.6696569919586182,0.4773659706115722,0.9169058799743652,1.0213096141815186,0.6029631619622329,-2.5035796,-0.20289183,0.7777777777777778,AQSOL_02212,O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[In+3],False,318.845,,acyclic,0.70-0.85,200-400,outside_drug_like_scope,3.5248892307281494,2.300687786546631,-1.2242014441815185,XGBoost
AQSOL_00778,-2.9027228355407715,1.0212035179138184,1.0006978511810305,-0.2459998130798339,0.5919671853383383,0.7257731315090892,-2.9027228,0.61051774,0.391304347826087,AQSOL_04034,C1CC(N2CCOCC2)CCN1,True,170.256,C1CC(N2CCOCC2)CCN1,unseen_cyclic_scaffold,0.30-0.50,<200,drug_like,3.49469002087911,3.5132405755407716,0.018550554661661778,GINE
AQSOL_04773,0.6328999996185303,-2.574370861053467,-3.130898952484131,-2.583790779113769,-2.7630201975504556,0.3186271605854232,0.6329,-0.8501148,1.0,AQSOL_05339,O=C1CCCCCCCN1,True,141.214,O=C1CCCCCCCN1,unseen_cyclic_scaffold,>=0.85,<200,drug_like,3.395920197168986,1.4830147996185303,-1.9129053975504555,XGBoost
AQSOL_00342,-5.547232151031494,-9.40336799621582,-8.651655197143555,-8.389653205871582,-8.814892133076986,0.5262025674399233,-5.547232,-4.260232,0.7777777777777778,AQSOL_03115,O=C([O-])[O-].O=C([O-])[O-].[OH-].[OH-].[Pb+2].[Pb+2].[Pb+2],False,775.63,,acyclic,0.70-0.85,>=600,outside_drug_like_scope,3.267659982045492,1.287000151031494,-1.9806598310139982,XGBoost
AQSOL_05528,-13.171899795532228,-10.20984935760498,-9.389580726623535,-10.17124366760254,-9.923557917277018,0.4628405016080391,-13.1719,-7.478366,0.5185185185185185,AQSOL_03700,ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,True,653.73,C1=CC2CC1C1CCC3C4C=CC(C4)C3CCC21,unseen_cyclic_scaffold,0.50-0.70,>=600,drug_like,3.2483418782552107,5.693533795532228,2.4451919172770173,GINE
AQSOL_01922,0.8601208925247192,-2.375901222229004,-2.418188571929932,-2.296891689300537,-2.3636604944864907,0.06156792992826743,0.8601209,0.3471539,1.0,AQSOL_05339,O=C1CCCCCN1,True,113.16,O=C1CCCCCN1,seen_cyclic_scaffold,>=0.85,<200,drug_like,3.22378138701121,0.5129669925247192,-2.7108143944864906,XGBoost
AQSOL_03054,-7.273884296417236,-4.374172210693359,-3.4727988243103027,-4.311079978942871,-4.052683671315511,0.5031848410539657,-7.2738843,-4.2247767,0.7352941176470589,AQSOL_00332,COc1ccc(C(=O)c2ccccc2O)c(O)c1,True,244.246,O=C(c1ccccc1)c1ccccc1,seen_cyclic_scaffold,0.70-0.85,200-400,drug_like,3.2212006251017256,3.0491075964172367,-0.17209302868448884,XGBoost
AQSOL_09563,-5.900000095367432,-2.375410318374634,-2.4950342178344727,-3.3919177055358887,-2.7541207472483316,0.5555773477483934,-5.9,-3.9182453,0.6818181818181818,AQSOL_09122,ON=C(C(=NO)c1ccccc1)c1ccccc1,True,240.262,N=C(C(=N)c1ccccc1)c1ccccc1,unseen_cyclic_scaffold,0.50-0.70,200-400,drug_like,3.1458793481191,1.9817547953674315,-1.1641245527516686,XGBoost
AQSOL_01322,-7.591458797454834,-4.70770788192749,-4.429835796356201,-4.235304832458496,-4.4576161702473955,0.23742361333079773,-7.591459,-5.2567854,0.5384615384615384,AQSOL_03575,O=C1NC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)NC5=O,True,390.354,O=C1NC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)NC5=O,seen_cyclic_scaffold,0.50-0.70,200-400,drug_like,3.1338426272074384,2.334673397454834,-0.7991692297526045,XGBoost
AQSOL_00170,-2.595175504684448,-6.013671875,-5.71842098236084,-5.431759357452393,-5.721284071604411,0.290966823675245,-2.5951755,-6.1522207,0.8518518518518519,AQSOL_01651,CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC,True,346.464,,acyclic,>=0.85,200-400,drug_like,3.1261085669199633,3.557045195315552,0.4309366283955889,GINE
AQSOL_03963,-1.7304999828338623,1.379136323928833,2.124642133712769,0.6814732551574707,1.3950839042663574,0.7217165974235356,-1.7305,-2.6200743,0.5714285714285714,AQSOL_07595,O=C1C=CC(=O)C=C1.Oc1ccc(O)cc1,False,218.208,O=C1C=CC(=O)C=C1.c1ccccc1,unseen_cyclic_scaffold,0.50-0.70,200-400,outside_drug_like_scope,3.1255838871002197,0.8895743171661379,-2.236009569934082,XGBoost
