sample_id,y_true,gine_seed_1,gine_seed_2,gine_seed_3,gine_prediction,gine_seed_standard_deviation,xgboost_y_true,xgboost_prediction,nearest_train_similarity,nearest_train_sample_id,smiles,in_druglike_scope,molecular_weight,scaffold,scaffold_status,similarity_bin,molecular_weight_bin,druglike_status,gine_absolute_error,xgboost_absolute_error,gine_error_advantage,better_model
AQSOL_00767,-3.314476251602173,-4.167511463165283,-4.412726879119873,-5.122565746307373,-4.567601362864177,0.49600579656220867,-3.3144763,-6.2516093,0.3333333333333333,AQSOL_08571,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,True,453.836,,acyclic,0.30-0.50,400-600,drug_like,1.2531251112620039,2.9371330483978273,1.6840079371358234,GINE
AQSOL_05087,-0.0820999965071678,0.6340057849884033,-0.7499697208404541,-0.7825987339019775,-0.29952088991800946,0.8086224104578785,-0.0821,-1.937426,0.36363636363636365,AQSOL_09765,C[Hg]C#N,False,241.643,,acyclic,0.30-0.50,200-400,outside_drug_like_scope,0.21742089341084164,1.8553260034928323,1.6379051100819906,GINE
AQSOL_04192,-0.0601000003516674,-0.6112847328186035,-0.950505256652832,-1.1001999378204346,-0.8873299757639567,0.2505052025548309,-0.0601,-2.50062,0.5789473684210527,AQSOL_07322,O=S(=O)(O)OCCOc1ccc(Cl)cc1Cl,True,287.12,c1ccccc1,seen_cyclic_scaffold,0.50-0.70,200-400,drug_like,0.8272299754122893,2.4405199996483327,1.6132900242360435,GINE
AQSOL_09441,-0.8999999761581421,-2.153247594833374,-1.5165497064590454,-1.675542950630188,-1.7817800839742024,0.3313771214808706,-0.9,-3.3878496,0.5227272727272727,AQSOL_09108,COc1c2occc2c(CN)c2ccc(=O)oc12,True,245.234,O=c1ccc2cc3ccoc3cc2o1,seen_cyclic_scaffold,0.50-0.70,200-400,drug_like,0.8817801078160603,2.487849623841858,1.6060695160257976,GINE
AQSOL_00321,-4.788985252380371,-5.018529415130615,-5.048418998718262,-5.5178327560424805,-5.194927056630452,0.2800435945283144,-4.7889853,-6.7994614,0.7857142857142857,AQSOL_01295,CCCCCCCC/C=C\CCCCCCCC(=O)N(CCCC)CCCC,True,393.7,,acyclic,0.70-0.85,200-400,drug_like,0.4059418042500811,2.010476147619629,1.604534343369548,GINE
AQSOL_02178,0.2513647973537445,1.0050373077392578,0.3021628856658935,-0.3137636184692383,0.3311455249786377,0.6598779931004263,0.2513648,-1.4156828,1.0,AQSOL_00191,NCCCCCCN.O=C(O)CCCCC(=O)O,False,262.35,,acyclic,>=0.85,200-400,outside_drug_like_scope,0.07978072762489319,1.6670475973537444,1.5872668697288512,GINE
AQSOL_04614,-3.0652999877929688,-2.19311785697937,-2.356478691101074,-2.9923386573791504,-2.5139784018198648,0.4222476656007626,-3.0653,-0.97799647,0.64,AQSOL_07862,Cc1ccc(C(=O)[O-])cc1C,True,149.169,c1ccccc1,seen_cyclic_scaffold,0.50-0.70,<200,drug_like,0.551321585973104,2.087303517792969,1.5359819318198649,GINE
AQSOL_01978,0.2125744670629501,-1.100979566574097,-1.7914841175079346,-1.916727423667908,-1.603063702583313,0.43930380280457515,0.21257447,-3.1345022,0.25757575757575757,AQSOL_09962,CC(=O)[O-].COc1ccc2cc(C3N(C)c4cc(S(C)(=O)=O)ccc4[NH+]3C)oc2c1,False,432.498,c1ccc2c(c1)NC(c1cc3ccccc3o1)[NH2+]2,unseen_cyclic_scaffold,<0.30,400-600,outside_drug_like_scope,1.8156381696462631,3.34707666706295,1.531438497416687,GINE
AQSOL_03120,0.889006495475769,0.5691125392913818,0.6610543727874756,0.9792382717132568,0.7364683945973715,0.21521207009088136,0.8890065,-0.776093,0.3125,AQSOL_01464,[NH3+][C@@H]1CCCC[C@@H]1[NH3+],True,116.208,C1CCCCC1,seen_cyclic_scaffold,0.30-0.50,<200,drug_like,0.1525381008783976,1.665099495475769,1.5125613945973715,GINE
AQSOL_00296,-0.4755079448223114,-5.890018463134766,-6.003625869750977,-4.995965480804443,-5.6298699378967285,0.5519083313835857,-0.47550794,-7.1369066,0.14285714285714285,AQSOL_01923,[Re],False,186.207,,acyclic,<0.30,<200,outside_drug_like_scope,5.154361993074417,6.661398655177688,1.5070366621032711,GINE
AQSOL_01711,0.5397304892539978,0.6887531280517578,-0.1662111282348632,-0.1303772926330566,0.13072156906127932,0.483601521467305,0.5397305,-1.3251357,0.4838709677419355,AQSOL_04242,NC(N)=NCCC[C@H](N)C(=O)O.[Cl-].[H+],False,210.665,,acyclic,0.30-0.50,200-400,outside_drug_like_scope,0.4090089201927185,1.8648661892539977,1.4558572690612792,GINE
AQSOL_09381,-2.240000009536743,-3.662395000457764,-4.389723300933838,-4.175088882446289,-4.075735727945964,0.37370429640322256,-2.24,-5.436715,0.52,AQSOL_02885,CC(CCNCCNCCC(C)CC(C)(C)C)CC(C)(C)C,True,312.586,,acyclic,0.50-0.70,200-400,drug_like,1.8357357184092207,3.1967149904632572,1.3609792720540366,GINE
AQSOL_07712,-2.8299999237060547,-2.934546947479248,-2.725102186203003,-2.746248722076416,-2.8019659519195557,0.1153043116390743,-2.83,-4.207947,0.5483870967741935,AQSOL_09444,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,True,319.88,c1ccc2ncccc2c1,seen_cyclic_scaffold,0.50-0.70,200-400,drug_like,0.028033971786499023,1.3779470762939452,1.3499131045074462,GINE
AQSOL_00972,0.9352227449417114,1.2404963970184326,0.9403116703033448,0.8998024463653564,1.0268701712290447,0.18611118334151353,0.93522274,-0.45735502,0.3333333333333333,AQSOL_03335,[I-].[K+],False,166.002,,acyclic,0.30-0.50,<200,outside_drug_like_scope,0.09164742628733324,1.3925777649417115,1.3009303386543782,GINE
AQSOL_00120,-7.555881500244141,-6.200138568878174,-6.167973518371582,-5.079883098602295,-5.815998395284017,0.6376973773861216,-7.5558815,-4.5275326,0.3779527559055118,AQSOL_05991,CO[C@H]1C[C@H](OC2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(C=C[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)[C@@H](O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)C1O[C@H]1C[C@H](OC)[C@@H](O)[C@H](C)O1,True,899.128,O=C1OC2CC(CC=CC(OC3CCC(OC4CCCCO4)CO3)CC=CC=C3COC4CC=CC1C34)OC1(C=CCC(C3CCCCC3)O1)C2,unseen_cyclic_scaffold,0.30-0.50,>=600,drug_like,1.739883104960124,3.028348900244141,1.2884657952840168,GINE
AQSOL_03168,-1.0232212543487549,-5.930760383605957,-5.267638206481934,-5.082015037536621,-5.426804542541504,0.4461979465658266,-1.0232213,-6.710862,0.2909090909090909,AQSOL_05283,CC(=O)O.CCN=C1C=CC(=C(c2ccc(NCC)c(C)c2)c2ccc(NCC)c(C)c2)C=C1C,False,473.661,N=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,seen_cyclic_scaffold,<0.30,400-600,outside_drug_like_scope,4.403583288192749,5.687640745651245,1.2840574574584958,GINE
AQSOL_02930,-2.8690757751464844,-2.517267227172852,-1.8556835651397705,-1.3930400609970093,-1.9219969511032104,0.5650396261859815,-2.8690758,-0.6592171,0.23529411764705882,AQSOL_02389,O=P12OB(O1)O2,False,105.782,O=P12OB(O1)O2,unseen_cyclic_scaffold,<0.30,<200,outside_drug_like_scope,0.9470788240432739,2.209858675146484,1.2627798511032102,GINE
AQSOL_05061,-6.951499938964844,-4.2310709953308105,-4.564243793487549,-3.773571014404297,-4.189628601074219,0.3969621706499214,-6.9515,-2.932646,0.5652173913043478,AQSOL_03480,Nc1ccc(N)c2c1C(=O)c1c(N)ccc(N)c1C2=O,True,268.276,O=C1c2ccccc2C(=O)c2ccccc21,seen_cyclic_scaffold,0.50-0.70,200-400,drug_like,2.761871337890625,4.018853938964844,1.2569826010742187,GINE
AQSOL_06412,-5.296599864959717,-5.360413551330566,-4.6848649978637695,-5.220773220062256,-5.08868392308553,0.35661905277848593,-5.2966,-3.848221,0.3380281690140845,AQSOL_06326,C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,True,354.337,O=C1COc2ccc(N3C(=O)C4=C(CCCC4)C3=O)cc2N1,unseen_cyclic_scaffold,0.30-0.50,200-400,drug_like,0.2079159418741865,1.4483788649597167,1.2404629230855302,GINE
AQSOL_04804,-1.2069000005722046,-0.7768838405609131,-1.1043295860290527,-0.6479039192199707,-0.8430391152699789,0.23529446999324644,-1.2069,0.39589143,0.76,AQSOL_05923,O=C(O)CNCP(=O)(O)O,True,169.073,,acyclic,0.70-0.85,<200,drug_like,0.3638608853022257,1.6027914305722046,1.2389305452699788,GINE
AQSOL_00139,-2.786820411682129,-2.5388128757476807,-2.5946314334869385,-2.703263759613037,-2.6122360229492188,0.08362693632213135,-2.7868204,-1.3754289,0.42857142857142855,AQSOL_03629,Nc1ccc2cc(S(=O)(=O)[O-])c(N=Nc3ccc(N=Nc4cccc(C(=O)[O-])c4O)c4ccccc34)c(O)c2c1.[Na+].[Na+],False,601.508,c1ccc(N=Nc2ccc(N=Nc3ccc4ccccc4c3)c3ccccc23)cc1,unseen_cyclic_scaffold,0.30-0.50,>=600,outside_drug_like_scope,0.17458438873291016,1.411391511682129,1.2368071229492188,GINE
AQSOL_01485,-5.768465042114258,-6.017519950866699,-5.452365875244141,-5.267568588256836,-5.579151471455892,0.39072074698584225,-5.768465,-7.191533,0.6904761904761905,AQSOL_03585,Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,True,586.766,O=C(CCc1ccccc1)OCCOCCOCCOC(=O)CCc1ccccc1,unseen_cyclic_scaffold,0.50-0.70,400-600,drug_like,0.18931357065836618,1.423067957885742,1.2337543872273757,GINE
AQSOL_02292,-0.018923033028841,-0.5351591110229492,-1.109844446182251,-0.933181643486023,-0.8593950668970743,0.2943622815092439,-0.018923033,-2.0752728,0.5,AQSOL_00456,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],False,357.231,c1ccc([PH+](c2ccccc2)c2ccccc2)cc1,seen_cyclic_scaffold,0.50-0.70,200-400,outside_drug_like_scope,0.8404720338682333,2.056349766971159,1.2158777331029258,GINE
AQSOL_02702,0.6570841073989868,0.5296859741210938,0.904388189315796,0.8565618991851807,0.7635453542073568,0.20393502825082033,0.6570841,-0.64164734,0.2682926829268293,AQSOL_03066,C=Cn1cc[n+](C)c1.COS(=O)(=O)[O-],False,220.25,c1c[nH+]c[nH]1,unseen_cyclic_scaffold,<0.30,200-400,outside_drug_like_scope,0.10646124680836999,1.2987314473989868,1.1922702005906167,GINE
AQSOL_03594,-7.115885257720947,-6.489842414855957,-6.227839469909668,-5.31898832321167,-6.012223402659099,0.6144855916313204,-7.1158853,-4.846701,0.6935483870967742,AQSOL_03597,CCN(CC)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c1,True,434.84,c1ccc(N=Nc2ccccc2)cc1,seen_cyclic_scaffold,0.50-0.70,400-600,drug_like,1.1036618550618487,2.269184257720947,1.1655224026590982,GINE
AQSOL_02983,-4.057247638702393,-5.574878215789795,-5.261858940124512,-5.511520385742188,-5.449419180552165,0.16549225510290408,-4.0572476,-6.6132526,0.5,AQSOL_00220,CC(C)CCCCCN(CCCCCC(C)C)CCCCCC(C)C,True,353.679,,acyclic,0.50-0.70,200-400,drug_like,1.3921715418497724,2.5560049612976075,1.163833419447835,GINE
AQSOL_01969,-0.7741720676422119,-0.4440009593963623,-1.1696659326553345,-1.077180027961731,-0.8969489733378092,0.3949808073082469,-0.77417207,-2.0406532,0.5555555555555556,AQSOL_02203,CN(CCC#N)c1ccc(C=CC2=[N+](C)c3ccccc3C2(C)C)cc1.O=S(=O)([O-])[O-],False,440.545,C(=Cc1ccccc1)C1=[NH+]c2ccccc2C1,seen_cyclic_scaffold,0.50-0.70,400-600,outside_drug_like_scope,0.1227769056955973,1.266481132357788,1.1437042266621908,GINE
AQSOL_00960,-4.197937488555908,-4.089614391326904,-3.820960760116577,-4.069037437438965,-3.993204196294149,0.14952158284849543,-4.1979375,-5.5447235,0.4375,AQSOL_03379,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,True,246.072,,acyclic,0.30-0.50,200-400,drug_like,0.2047332922617593,1.3467860114440917,1.1420527191823324,GINE
AQSOL_05942,-3.634399890899658,-3.255349636077881,-4.20793342590332,-3.6023411750793457,-3.6885414123535156,0.4821066581568249,-3.6344,-4.812748,0.4230769230769231,AQSOL_05532,O=P(OC(Cl)CCCl)(OC(Cl)CCCl)OC(Cl)CCCl,True,430.907,,acyclic,0.30-0.50,400-600,drug_like,0.05414152145385742,1.1783481091003418,1.1242065876464844,GINE
AQSOL_01474,-5.720055103302002,-6.71136474609375,-5.910946846008301,-6.624381065368652,-6.415564219156901,0.4391703088104507,-5.720055,-7.5363045,0.7857142857142857,AQSOL_03628,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,True,524.874,C1=CCCCC1,seen_cyclic_scaffold,0.70-0.85,400-600,drug_like,0.6955091158548994,1.816249396697998,1.1207402808430986,GINE
AQSOL_04010,-3.8954999446868896,-4.946773529052734,-4.821229457855225,-4.667259693145752,-4.81175422668457,0.1399976111230541,-3.8955,-5.9302435,0.9545454545454546,AQSOL_01626,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,True,314.466,,acyclic,>=0.85,200-400,drug_like,0.9162542819976807,2.03474355531311,1.1184892733154292,GINE
