sample_id,y_true,gine_seed_1,gine_seed_2,gine_seed_3,gine_prediction,gine_seed_standard_deviation,xgboost_y_true,xgboost_prediction,nearest_train_similarity,nearest_train_sample_id,smiles,in_druglike_scope,molecular_weight,scaffold,scaffold_status,similarity_bin,molecular_weight_bin,druglike_status,gine_absolute_error,xgboost_absolute_error,gine_error_advantage,better_model
AQSOL_08887,-3.2100000381469727,2.846987724304199,3.625615119934082,1.6490602493286133,2.707221031188965,0.9956622597582105,-3.21,-2.3981714,0.2,AQSOL_09930,CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,True,665.733,O=C1C=CC2OC2CCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CCCO1)O2,unseen_cyclic_scaffold,<0.30,>=600,drug_like,5.9172210693359375,0.8118286381469728,-5.105392431188965,XGBoost
AQSOL_01273,-7.1435627937316895,-12.684585571289062,-14.384377479553224,-11.552770614624023,-12.873911221822103,1.425265768494025,-7.143563,-7.210989,0.5072463768115942,AQSOL_00806,O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12.O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12.O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12.[Al+3].[Al+3],False,1991.601,O=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1.O=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1.O=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,unseen_cyclic_scaffold,0.50-0.70,>=600,outside_drug_like_scope,5.730348428090414,0.0674262062683102,-5.662922221822104,XGBoost
AQSOL_03586,-8.111891746520996,-12.758814811706545,-14.88647174835205,-12.89435577392578,-13.513214111328125,1.1912053732850734,-8.111892,-7.5095,0.4838709677419355,AQSOL_00564,CC(C)(C)c1ccc(OP(Oc2ccc(C(C)(C)C)cc2C(C)(C)C)Oc2ccc(C(C)(C)C)cc2C(C)(C)C)c(C(C)(C)C)c1,True,646.937,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,unseen_cyclic_scaffold,0.30-0.50,>=600,drug_like,5.401322364807129,0.602391746520996,-4.798930618286133,XGBoost
AQSOL_05779,-4.940800189971924,-9.10681438446045,-11.188542366027832,-9.665319442749023,-9.986892064412435,1.0774760139152806,-4.9408,-6.997227,0.17777777777777778,AQSOL_03700,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl.ClC1CC(Cl)(Cl)C(Cl)C(Cl)C1Cl.ClC1CCC(Cl)(Cl)C(Cl)C1(Cl)Cl,False,872.496,C1CCCCC1.C1CCCCC1.C1CCCCC1,unseen_cyclic_scaffold,<0.30,>=600,outside_drug_like_scope,5.046091874440512,2.056426810028076,-2.989665064412436,XGBoost
AQSOL_03488,-8.26504898071289,-3.660299301147461,-3.2833287715911865,-3.2573564052581787,-3.4003281593322754,0.22551582402517228,-8.265049,-2.36908,0.3333333333333333,AQSOL_03415,COCCOCCCn1c(=O)c2c(N)c3c(=O)c4ccccc4c(=O)c3c(N)c2c1=O,True,423.425,O=c1[nH]c(=O)c2cc3c(=O)c4ccccc4c(=O)c3cc12,unseen_cyclic_scaffold,0.30-0.50,400-600,drug_like,4.864720821380615,5.89596898071289,1.031248159332275,GINE
AQSOL_03381,-9.14423370361328,-13.681662559509276,-15.235376358032228,-12.995430946350098,-13.970823287963867,1.1476276865731543,-9.144234,-7.688738,0.16417910447761194,AQSOL_03353,Clc1c(Cl)c(Br)c2c(c1Cl)C1=Nc3c4c(Cl)c(Br)c(Cl)c(Br)c4c4n3[Cu]n3c(c5c(Cl)c(Br)c(Cl)c(Br)c5c3=NC3=NC(=N4)c4c(Cl)c(Cl)c(Br)c(Cl)c43)=NC2=N1,False,1393.908,c1ccc2c(c1)C1=NC2=Nc2c3ccccc3c3n2[Cu]n2c(c4ccccc4c2=NC2=NC(=N3)c3ccccc32)=N1,unseen_cyclic_scaffold,<0.30,>=600,outside_drug_like_scope,4.826589584350588,1.4554957036132796,-3.371093880737308,XGBoost
AQSOL_00012,-1.9803098440170288,3.3346190452575684,2.795304298400879,1.8933792114257808,2.674434185028076,0.7281828430318413,-1.9803098,-6.32216,0.40476190476190477,AQSOL_00431,Cc1cc(C)cc(O)c1.Cc1ccc(C)c(O)c1.Cc1ccc(O)c(C)c1.Cc1ccc(O)cc1C.Cc1cccc(C)c1O.Cc1cccc(O)c1C,False,733.002,c1ccccc1.c1ccccc1.c1ccccc1.c1ccccc1.c1ccccc1.c1ccccc1,unseen_cyclic_scaffold,0.30-0.50,>=600,outside_drug_like_scope,4.654744029045105,4.341850155982971,-0.31289387306213357,XGBoost
AQSOL_01415,-7.312033653259277,-2.310925245285034,-2.701925277709961,-3.327797174453736,-2.7802158991495767,0.5129368344512512,-7.3120337,-5.1684523,0.48148148148148145,AQSOL_03349,CC(=O)[CH-]C(C)=O.[C-]#[O+].[Rh].c1ccc(P(c2ccccc2)c2ccccc2)cc1,False,492.317,c1ccc(P(c2ccccc2)c2ccccc2)cc1,unseen_cyclic_scaffold,0.30-0.50,400-600,outside_drug_like_scope,4.531817754109701,2.143581353259277,-2.388236400850424,XGBoost
AQSOL_03149,-0.5892058610916138,3.088280200958252,5.736959457397461,2.586247444152832,3.803829034169515,1.6928538469500272,-0.58920586,-0.7525368,0.1891891891891892,AQSOL_02884,C[C@@H]1O[C@@H](O[C@H]2[C@@H](OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H](O)O[C@H]2C)[C@@H](OS(=O)(=O)O)[C@H](O[C@@H]2O[C@@H](C)[C@@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](OS(=O)(=O)O)[C@@H]4OS(=O)(=O)O)[C@@H]3OS(=O)(=O)O)[C@@H](OS(=O)(=O)O)[C@@H]2OS(=O)(=O)O)[C@@H]1O.O=C(O)[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@H](O)[C@H](O)O[C@@H]2C(=O)O)[C@@H](O)[C@@H](O)[C@@H]1O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,False,1941.672,C1CCC(OC2CCCOC2)OC1.C1CCC(OC2CCOC(OC3CCC(OC4CCOC(OC5CCCOC5)C4)OC3)C2)OC1,unseen_cyclic_scaffold,<0.30,>=600,outside_drug_like_scope,4.393034895261129,0.16333093890838624,-4.229703956352743,XGBoost
AQSOL_00943,-4.154195785522461,0.514540433883667,0.4865062236785888,-0.4961810111999511,0.1682885487874349,0.5756182123142286,-4.154196,-1.3556482,0.3611111111111111,AQSOL_02913,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,True,228.2,O=C1CCC(=O)CC1,unseen_cyclic_scaffold,0.30-0.50,200-400,drug_like,4.3224843343098955,2.798547585522461,-1.5239367487874347,XGBoost
AQSOL_02273,-0.1395608931779861,-3.5923306941986084,-4.509403228759766,-5.227087020874023,-4.442940314610799,0.8194022523273924,-0.1395609,-6.187601,0.4782608695652174,AQSOL_01826,CC(=O)[O-].CCN(CC)c1ccc([C+](c2ccc(N(CC)CC)cc2)c2ccc(N(CC)CC)cc2)cc1,False,515.742,c1ccc([C+](c2ccccc2)c2ccccc2)cc1,unseen_cyclic_scaffold,0.30-0.50,400-600,outside_drug_like_scope,4.303379421432813,6.048040106822014,1.744660685389201,GINE
AQSOL_08084,-8.760000228881836,-4.096697807312012,-4.449921607971191,-5.000636577606201,-4.515751997629802,0.4555508262117369,-8.76,-5.4841557,0.42424242424242425,AQSOL_08879,CC(C)(C)NC(=O)C1CCC2C3CC=C4C=C(C(=O)O)CCC4(C)C3CCC12C,True,399.575,C1=CC2=CCC3C4CCCC4CCC3C2CC1,unseen_cyclic_scaffold,0.30-0.50,200-400,drug_like,4.244248231252034,3.2758445288818363,-0.9684037023701979,XGBoost
AQSOL_00778,-2.9027228355407715,1.5526275634765625,1.4494400024414062,1.0107591152191162,1.3376088937123616,0.28772382846039835,-2.9027228,0.3648367,0.391304347826087,AQSOL_04034,C1CC(N2CCOCC2)CCN1,True,170.256,C1CC(N2CCOCC2)CCN1,unseen_cyclic_scaffold,0.30-0.50,<200,drug_like,4.240331729253133,3.2675595355407716,-0.9727721937123612,XGBoost
AQSOL_01683,-7.981473445892334,-11.779670715332031,-12.953311920166016,-11.699533462524414,-12.144172032674154,0.7018803409197648,-7.9814734,-7.9650903,0.7307692307692307,AQSOL_03364,Cc1c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c1Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,True,775.215,c1ccc(Cc2cc(Cc3ccccc3)cc(Cc3ccccc3)c2)cc1,unseen_cyclic_scaffold,0.70-0.85,>=600,drug_like,4.16269858678182,0.016383145892334028,-4.146315440889486,XGBoost
AQSOL_03483,-7.622859477996826,-3.5896759033203125,-3.2522573471069336,-3.5920255184173584,-3.4779862562815347,0.19549049977081392,-7.6228595,-5.8119206,0.5789473684210527,AQSOL_01705,Cc1cc(N/N=C2\C(=O)C=Cc3ccccc32)c(S(=O)(=O)[O-])cc1Cl.Cc1cc(N/N=C2\C(=O)C=Cc3ccccc32)c(S(=O)(=O)[O-])cc1Cl.[Sr+2],False,839.246,O=C1C=Cc2ccccc2C1=NNc1ccccc1.O=C1C=Cc2ccccc2C1=NNc1ccccc1,unseen_cyclic_scaffold,0.50-0.70,>=600,outside_drug_like_scope,4.144873221715292,1.8109388779968265,-2.3339343437184654,XGBoost
AQSOL_01685,-7.831098556518555,-3.45700478553772,-3.709332227706909,-4.018102645874023,-3.728146553039551,0.28102168305450437,-7.8310986,-4.570702,0.34615384615384615,AQSOL_01655,CCN(CC)c1ccc2cc(-c3nc4cc(S(N)(=O)=O)ccc4o3)c(=O)oc2c1,True,413.455,O=c1oc2ccccc2cc1-c1nc2ccccc2o1,unseen_cyclic_scaffold,0.30-0.50,400-600,drug_like,4.102952003479004,3.260396556518555,-0.842555446960449,XGBoost
AQSOL_03624,-7.52800989151001,-3.3831374645233154,-3.3359830379486084,-3.749419689178467,-3.489513397216797,0.22631691372353496,-7.52801,-5.619555,0.5116279069767442,AQSOL_03626,CNC(=O)/C(C#N)=c1\[nH]c(=C2C(=O)NC(=O)NC2=O)c2ccccc12,True,337.295,C=c1[nH]c(=C2C(=O)NC(=O)NC2=O)c2ccccc12,unseen_cyclic_scaffold,0.50-0.70,200-400,drug_like,4.038496494293213,1.9084548915100097,-2.130041602783203,XGBoost
AQSOL_04000,-2.8996999263763428,0.8080012798309326,1.696603775024414,0.8585507869720459,1.1210519472757976,0.49908290191773974,-2.8997,-0.81774783,1.0,AQSOL_07144,CC1OC(C)OC(C)OC(C)O1,True,176.212,C1OCOCOCO1,unseen_cyclic_scaffold,>=0.85,<200,drug_like,4.020751873652141,2.0819520963763427,-1.9387997772757979,XGBoost
AQSOL_01335,-8.926016807556152,-4.843480587005615,-4.940648078918457,-5.007508277893066,-4.930545647939046,0.0824791802713729,-8.926017,-5.323559,0.5,AQSOL_01504,COc1ccccc1N/N=C1\C(=O)C=Cc2ccccc21,True,278.311,O=C1C=Cc2ccccc2C1=NNc1ccccc1,unseen_cyclic_scaffold,0.50-0.70,200-400,drug_like,3.9954711596171064,3.602457807556152,-0.39301335206095445,XGBoost
AQSOL_01548,-6.417202472686768,-2.980727434158325,-2.468337297439575,-1.890242338180542,-2.4464356899261475,0.5455723567467224,-6.4172025,-2.5982652,0.38181818181818183,AQSOL_00624,CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,True,522.676,C1CCOC1,unseen_cyclic_scaffold,0.30-0.50,400-600,drug_like,3.97076678276062,3.8189372726867674,-0.1518295100738527,XGBoost
AQSOL_01359,-5.969586372375488,-1.233635425567627,-2.8297996520996094,-1.945967674255371,-2.003134250640869,0.799616203316841,-5.9695864,-4.276266,0.5714285714285714,AQSOL_01271,C=O.CC(C)=O.c1ccc(Nc2ccccc2)cc1,False,257.333,c1ccc(Nc2ccccc2)cc1,unseen_cyclic_scaffold,0.50-0.70,200-400,outside_drug_like_scope,3.966452121734619,1.6933203723754886,-2.2731317493591305,XGBoost
AQSOL_05528,-13.171899795532228,-8.967757225036621,-9.409589767456056,-9.384204864501951,-9.253850618998209,0.24808903820169656,-13.1719,-7.6484613,0.5185185185185185,AQSOL_03700,ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,True,653.73,C1=CC2CC1C1CCC3C4C=CC(C4)C3CCC21,unseen_cyclic_scaffold,0.50-0.70,>=600,drug_like,3.9180491765340193,5.523438495532228,1.605389318998209,GINE
AQSOL_03168,-1.0232212543487549,-3.935636520385742,-4.9454450607299805,-5.166632652282715,-4.6825714111328125,0.6562505511812757,-1.0232213,-7.083934,0.2909090909090909,AQSOL_05283,CC(=O)O.CCN=C1C=CC(=C(c2ccc(NCC)c(C)c2)c2ccc(NCC)c(C)c2)C=C1C,False,473.661,N=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,unseen_cyclic_scaffold,<0.30,400-600,outside_drug_like_scope,3.6593501567840576,6.060712745651245,2.4013625888671877,GINE
AQSOL_01317,-7.323792934417725,-3.8851184844970703,-3.5385046005249023,-3.575908660888672,-3.666510581970215,0.19024149709860225,-7.323793,-3.10085,0.3333333333333333,AQSOL_03415,COCCCn1c(=O)c2c(N)c3c(=O)c4ccccc4c(=O)c3c(N)c2c1=O,True,379.372,O=c1[nH]c(=O)c2cc3c(=O)c4ccccc4c(=O)c3cc12,unseen_cyclic_scaffold,0.30-0.50,200-400,drug_like,3.6572823524475098,4.222942934417725,0.5656605819702154,GINE
AQSOL_05104,-3.424999952316284,-0.456233263015747,0.3515284061431885,0.7719841003417969,0.2224264144897461,0.6242034653059076,-3.425,-1.9170966,0.25925925925925924,AQSOL_02768,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,True,184.242,c1cc[n+]2c(c1)-c1cccc[n+]1CC2,unseen_cyclic_scaffold,<0.30,<200,drug_like,3.6474263668060303,1.5079033523162841,-2.139523014489746,XGBoost
AQSOL_03881,0.3783000111579895,-3.147254228591919,-2.9085135459899902,-3.746123790740967,-3.2672971884409585,0.4315153122253443,0.3783,-3.4855852,0.5,AQSOL_04597,Nc1ccc2cc3ccc(N)cc3nc2c1,True,209.252,c1ccc2nc3ccccc3cc2c1,unseen_cyclic_scaffold,0.50-0.70,200-400,drug_like,3.645597199598948,3.8638852111579896,0.21828801155904154,GINE
AQSOL_02472,-2.221633195877075,-6.066331386566162,-5.292304992675781,-5.935861587524414,-5.764832655588786,0.4143879658955097,-2.2216332,-6.7039394,0.2916666666666667,AQSOL_04859,CCOC(=O)/C(=N/Nc1ccc([N+](=O)[O-])cc1)C(=O)c1nn2c(nc(=O)c3ccccc32)s1,True,466.435,O=C(C=NNc1ccccc1)c1nn2c(nc(=O)c3ccccc32)s1,unseen_cyclic_scaffold,<0.30,400-600,drug_like,3.543199459711711,4.482306204122925,0.9391067444112142,GINE
AQSOL_03548,-8.797313690185547,-5.400842666625977,-5.173630714416504,-5.223458290100098,-5.265977223714192,0.11942450583305667,-8.797314,-4.244899,0.45454545454545453,AQSOL_01496,CCCCC(CC)CNS(=O)(=O)c1ccc(N=Nc2c(C)c(C#N)c(=O)n(CCCC)c2O)cc1,True,501.653,O=c1ccc(N=Nc2ccccc2)c[nH]1,unseen_cyclic_scaffold,0.30-0.50,400-600,drug_like,3.5313364664713545,4.552414690185547,1.0210782237141922,GINE
AQSOL_03474,-6.263770580291748,-2.936868906021118,-2.60845160484314,-2.7789645195007324,-2.77476167678833,0.16424898429946402,-6.2637706,-4.5837355,0.5873015873015873,AQSOL_03475,Cc1cc(S(=O)(=O)[O-])c(N/N=C2\C(=O)C(C(=O)[O-])=Cc3ccccc32)cc1Cl.[Ca+2],False,458.892,O=C1C=Cc2ccccc2C1=NNc1ccccc1,unseen_cyclic_scaffold,0.50-0.70,400-600,outside_drug_like_scope,3.489008903503418,1.6800350802917476,-1.8089738232116703,XGBoost
AQSOL_03382,-9.039323806762695,-11.84581184387207,-13.454998970031738,-12.168068885803224,-12.48962656656901,0.8514225204292558,-9.039324,-7.666088,0.24528301886792453,AQSOL_06013,Clc1cc(Cl)c2c(c1Cl)C1=NC2N=C2c3c(Cl)c(Cl)c(Cl)c(Cl)c3C3N=C4N=C(N=c5c6c(Cl)c(Cl)c(Cl)c(Cl)c6c(n5[Cu]N23)=N1)c1c(Cl)c(Cl)c(Cl)c(Cl)c14,False,1094.773,c1ccc2c(c1)C1=NC2=NC2c3ccccc3C3=NC4N=C(N=c5c6ccccc6c(n5[Cu]N32)=N1)c1ccccc14,unseen_cyclic_scaffold,<0.30,>=600,outside_drug_like_scope,3.4503027598063145,1.373235806762695,-2.0770669530436194,XGBoost
AQSOL_02395,-1.2801897525787354,-4.64911413192749,-4.57536506652832,-4.816020011901856,-4.680166403452556,0.12329591784943529,-1.2801898,-5.3027067,0.43478260869565216,AQSOL_08741,CCOC(=O)c1ccccc1-c1c2ccc(N(CC)CC)cc2[o+]c2cc(N(CC)CC)ccc12.[Cl-],False,507.074,c1ccc(-c2c3ccccc3[o+]c3ccccc23)cc1,unseen_cyclic_scaffold,0.30-0.50,400-600,outside_drug_like_scope,3.3999766508738203,4.0225169474212645,0.6225402965474442,GINE
AQSOL_01197,-5.735146999359131,-2.2679214477539062,-2.362001657485962,-2.3854739665985107,-2.338465690612793,0.06221016777158661,-5.735147,-3.1802998,0.6166666666666667,AQSOL_03475,Cc1ccc(N/N=C2\C(=O)C(C(=O)[O-])=Cc3ccccc32)c(S(=O)(=O)[O-])c1.[Ba+2],False,521.697,O=C1C=Cc2ccccc2C1=NNc1ccccc1,unseen_cyclic_scaffold,0.50-0.70,400-600,outside_drug_like_scope,3.396681308746338,2.554847199359131,-0.8418341093872068,XGBoost
AQSOL_03552,-9.196938514709473,-6.000129699707031,-5.377941131591797,-6.16787052154541,-5.848647117614746,0.4161818590305581,-9.1969385,-8.149297,0.8367346938775511,AQSOL_03421,CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1,True,629.504,O=C(CN=Nc1ccc(-c2ccc(N=NCC(=O)Nc3ccccc3)cc2)cc1)Nc1ccccc1,unseen_cyclic_scaffold,0.70-0.85,>=600,drug_like,3.3482913970947266,1.047641514709472,-2.3006498823852546,XGBoost
